	clust1	clust2	clust3	id
cell_64765	0.0	1.0	0.0	Donor_14
cell_64766	0.0	1.0	0.0	Donor_19
cell_64767	0.0	1.0	0.0	Donor_14
cell_64768	0.0	1.0	0.0	Donor_16
cell_64769	0.0	1.0	0.0	Donor_17
cell_64770	0.0	1.0	0.0	Donor_19
cell_64771	0.0	1.0	0.0	Donor_15
cell_64772	0.0	1.0	0.0	Donor_17
cell_64773	0.0	1.0	0.0	Donor_18
cell_64774	0.0	1.0	0.0	Donor_16
cell_64775	0.0	1.0	0.0	Donor_18
cell_64776	0.0	1.0	0.0	Donor_13
cell_64777	0.0	1.0	0.0	Donor_15
cell_64778	0.0	1.0	0.0	Donor_18
cell_64779	0.0	1.0	0.0	Donor_14
cell_64780	0.0	1.0	0.0	Donor_15
cell_64781	0.0	1.0	0.0	Donor_17
cell_64782	0.0	1.0	0.0	Donor_19
cell_64783	0.0	1.0	0.0	Donor_14
cell_64784	0.0	1.0	0.0	Donor_18
cell_64785	0.0	1.0	0.0	Donor_19
cell_64786	0.0	1.0	0.0	Donor_14
cell_64787	0.0	1.0	0.0	Donor_15
cell_64788	0.0	1.0	0.0	Donor_17
cell_64789	0.0	1.0	0.0	Donor_16
cell_64790	0.0	1.0	0.0	Donor_15
cell_64791	0.0	1.0	0.0	Donor_14
cell_64792	0.0	1.0	0.0	Donor_15
cell_64793	0.0	1.0	0.0	Donor_17
cell_64794	0.0	1.0	0.0	Donor_18
cell_64795	0.0	1.0	0.0	Donor_16
cell_64796	0.0	1.0	0.0	Donor_18
cell_64797	0.0	1.0	0.0	Donor_18
cell_64798	0.0	1.0	0.0	Donor_17
cell_64799	0.0	1.0	0.0	Donor_19
cell_64800	0.0	1.0	0.0	Donor_14
cell_64801	0.0	1.0	0.0	Donor_14
cell_64802	0.0	1.0	0.0	Donor_15
cell_64803	0.0	1.0	0.0	Donor_18
cell_64804	0.0	1.0	0.0	Donor_18
cell_64805	0.0	1.0	0.0	Donor_19
cell_64806	0.0	1.0	0.0	Donor_17
cell_64807	0.0	1.0	0.0	Donor_16
cell_64808	0.0	1.0	0.0	Donor_17
cell_64809	0.0	1.0	0.0	Donor_19
cell_64810	0.0	1.0	0.0	Donor_18
cell_64811	0.0	1.0	0.0	Donor_17
cell_64812	0.0	1.0	0.0	Donor_18
cell_64813	0.0	1.0	0.0	Donor_18
cell_64814	0.0	1.0	0.0	Donor_19
cell_64815	0.0	1.0	0.0	Donor_16
cell_64816	0.0	1.0	0.0	Donor_10
cell_64817	0.0	1.0	0.0	Donor_12
cell_64818	0.0	1.0	0.0	Donor_18
cell_64819	0.0	1.0	0.0	Donor_17
cell_64820	0.0	1.0	0.0	Donor_18
cell_64821	0.0	1.0	0.0	Donor_18
cell_64822	0.0	1.0	0.0	Donor_14
cell_64823	0.0	1.0	0.0	Donor_18
cell_64824	0.0	1.0	0.0	Donor_18
cell_64825	0.0	1.0	0.0	Donor_15
cell_64826	0.0	1.0	0.0	Donor_16
cell_64827	0.0	1.0	0.0	Donor_19
cell_64828	0.0	1.0	0.0	Donor_19
cell_64829	0.0	1.0	0.0	Donor_18
cell_64830	0.0	1.0	0.0	Donor_13
cell_64831	0.0	1.0	0.0	Donor_17
cell_64832	0.0	1.0	0.0	Donor_16
cell_64833	0.0	1.0	0.0	Donor_17
cell_64834	0.0	1.0	0.0	Donor_17
cell_64835	0.0	1.0	0.0	Donor_17
cell_64836	0.0	1.0	0.0	Donor_16
cell_64837	0.0	1.0	0.0	Donor_17
cell_64838	0.0	1.0	0.0	Donor_15
cell_64839	0.0	1.0	0.0	Donor_14
cell_64840	0.0	1.0	0.0	Donor_17
cell_64841	0.0	1.0	0.0	Donor_12
cell_64842	0.0	1.0	0.0	Donor_11
cell_64843	0.0	1.0	0.0	Donor_19
cell_64844	0.0	1.0	0.0	Donor_11
cell_64845	0.0	1.0	0.0	Donor_18
cell_64846	0.0	1.0	0.0	Donor_13
cell_64847	0.0	1.0	0.0	Donor_13
cell_64848	0.0	1.0	0.0	Donor_13
cell_64849	0.0	1.0	0.0	Donor_16
cell_64850	0.0	1.0	0.0	Donor_17
cell_64851	0.0	1.0	0.0	Donor_19
cell_64852	0.0	1.0	0.0	Donor_19
cell_64853	0.0	1.0	0.0	Donor_15
cell_64854	0.0	1.0	0.0	Donor_15
cell_64855	0.0	1.0	0.0	Donor_18
cell_64856	0.0	1.0	0.0	Donor_13
cell_64857	0.0	1.0	0.0	Donor_19
cell_64858	0.0	1.0	0.0	Donor_13
cell_64859	0.0	1.0	0.0	Donor_15
cell_64860	0.0	1.0	0.0	Donor_14
cell_64861	0.0	1.0	0.0	Donor_19
cell_64862	0.0	1.0	0.0	Donor_19
cell_64863	0.0	1.0	0.0	Donor_19
cell_64864	0.0	1.0	0.0	Donor_16
cell_64865	0.0	1.0	0.0	Donor_16
cell_64866	0.0	1.0	0.0	Donor_19
cell_64867	0.0	1.0	0.0	Donor_16
cell_64868	0.0	1.0	0.0	Donor_18
cell_64869	0.0	1.0	0.0	Donor_16
cell_64870	0.0	1.0	0.0	Donor_18
cell_64871	0.0	1.0	0.0	Donor_14
cell_64872	0.0	1.0	0.0	Donor_17
cell_64873	0.0	1.0	0.0	Donor_18
cell_64874	0.0	1.0	0.0	Donor_18
cell_64875	0.0	1.0	0.0	Donor_15
cell_64876	0.0	1.0	0.0	Donor_19
cell_64877	0.0	1.0	0.0	Donor_18
cell_64878	0.0	1.0	0.0	Donor_18
cell_64879	0.0	1.0	0.0	Donor_17
cell_64880	0.0	1.0	0.0	Donor_19
cell_64881	0.0	1.0	0.0	Donor_18
cell_64882	0.0	1.0	0.0	Donor_17
cell_64883	0.0	1.0	0.0	Donor_14
cell_64884	0.0	1.0	0.0	Donor_17
cell_64885	0.0	1.0	0.0	Donor_16
cell_64886	0.0	1.0	0.0	Donor_17
cell_64887	0.0	1.0	0.0	Donor_19
cell_64888	0.0	1.0	0.0	Donor_12
cell_64889	0.0	1.0	0.0	Donor_17
cell_64890	0.0	1.0	0.0	Donor_11
cell_64891	0.0	1.0	0.0	Donor_12
cell_64892	0.0	1.0	0.0	Donor_18
cell_64893	0.0	1.0	0.0	Donor_18
cell_64894	0.0	1.0	0.0	Donor_19
cell_64895	0.0	1.0	0.0	Donor_16
cell_64896	0.0	1.0	0.0	Donor_16
cell_64897	0.0	1.0	0.0	Donor_18
cell_64898	0.0	1.0	0.0	Donor_15
cell_64899	0.0	1.0	0.0	Donor_19
cell_64900	0.0	1.0	0.0	Donor_17
cell_64901	0.0	1.0	0.0	Donor_17
cell_64902	0.0	1.0	0.0	Donor_19
cell_64903	0.0	1.0	0.0	Donor_15
cell_64904	0.0	1.0	0.0	Donor_14
cell_64905	0.0	1.0	0.0	Donor_17
cell_64906	0.0	1.0	0.0	Donor_17
cell_64907	0.0	1.0	0.0	Donor_19
cell_64908	0.0	1.0	0.0	Donor_16
cell_64909	0.0	1.0	0.0	Donor_15
cell_64910	0.0	1.0	0.0	Donor_16
cell_64911	0.0	1.0	0.0	Donor_15
cell_64912	0.0	1.0	0.0	Donor_16
cell_64913	0.0	1.0	0.0	Donor_18
cell_64914	0.0	1.0	0.0	Donor_15
cell_64915	0.0	1.0	0.0	Donor_16
cell_64916	0.0	1.0	0.0	Donor_19
cell_64917	0.0	1.0	0.0	Donor_17
cell_64918	0.0	1.0	0.0	Donor_13
cell_64919	0.0	1.0	0.0	Donor_19
cell_64920	0.0	1.0	0.0	Donor_14
cell_64921	0.0	1.0	0.0	Donor_15
cell_64922	0.0	1.0	0.0	Donor_17
cell_64923	0.0	1.0	0.0	Donor_17
cell_64924	0.0	1.0	0.0	Donor_17
cell_64925	0.0	1.0	0.0	Donor_18
cell_64926	0.0	1.0	0.0	Donor_19
cell_64927	0.0	1.0	0.0	Donor_17
cell_64928	0.0	1.0	0.0	Donor_15
cell_64929	0.0	1.0	0.0	Donor_17
cell_64930	0.0	1.0	0.0	Donor_17
cell_64931	0.0	1.0	0.0	Donor_19
cell_64932	0.0	1.0	0.0	Donor_16
cell_64933	0.0	1.0	0.0	Donor_19
cell_64934	0.0	1.0	0.0	Donor_17
cell_64935	0.0	1.0	0.0	Donor_16
cell_64936	0.0	1.0	0.0	Donor_18
cell_64937	0.0	1.0	0.0	Donor_16
cell_64938	0.0	1.0	0.0	Donor_13
cell_64939	0.0	1.0	0.0	Donor_19
cell_64940	0.0	1.0	0.0	Donor_11
cell_64941	0.0	1.0	0.0	Donor_19
cell_64942	0.0	1.0	0.0	Donor_15
cell_64943	0.0	1.0	0.0	Donor_16
cell_64944	0.0	1.0	0.0	Donor_15
cell_64945	0.0	1.0	0.0	Donor_16
cell_64946	0.0	1.0	0.0	Donor_13
cell_64947	0.0	1.0	0.0	Donor_17
cell_64948	0.0	1.0	0.0	Donor_18
cell_64949	0.0	1.0	0.0	Donor_19
cell_64950	0.0	1.0	0.0	Donor_16
cell_64951	0.0	1.0	0.0	Donor_14
cell_64952	0.0	1.0	0.0	Donor_16
cell_64953	0.0	1.0	0.0	Donor_17
cell_64954	0.0	1.0	0.0	Donor_16
cell_64955	0.0	1.0	0.0	Donor_18
cell_64956	0.0	1.0	0.0	Donor_19
cell_64957	0.0	1.0	0.0	Donor_15
cell_64958	0.0	1.0	0.0	Donor_17
cell_64959	0.0	1.0	0.0	Donor_18
cell_64960	0.0	1.0	0.0	Donor_17
cell_64961	0.0	1.0	0.0	Donor_14
cell_64962	0.0	1.0	0.0	Donor_14
cell_64963	0.0	1.0	0.0	Donor_18
cell_64964	0.0	1.0	0.0	Donor_18
cell_64965	0.0	1.0	0.0	Donor_18
cell_64966	0.0	1.0	0.0	Donor_19
cell_64967	0.0	1.0	0.0	Donor_18
cell_64968	0.0	1.0	0.0	Donor_18
cell_64969	0.0	1.0	0.0	Donor_15
cell_64970	0.0	1.0	0.0	Donor_16
cell_64971	0.0	1.0	0.0	Donor_15
cell_64972	0.0	1.0	0.0	Donor_14
cell_64973	0.0	1.0	0.0	Donor_14
cell_64974	0.0	1.0	0.0	Donor_15
cell_64975	0.0	1.0	0.0	Donor_16
cell_64976	0.0	1.0	0.0	Donor_13
cell_64977	0.0	1.0	0.0	Donor_18
cell_64978	0.0	1.0	0.0	Donor_19
cell_64979	0.0	1.0	0.0	Donor_18
cell_64980	0.0	1.0	0.0	Donor_16
cell_64981	0.0	1.0	0.0	Donor_14
cell_64982	0.0	1.0	0.0	Donor_18
cell_64983	0.0	1.0	0.0	Donor_16
cell_64984	0.0	1.0	0.0	Donor_13
cell_64985	0.0	1.0	0.0	Donor_13
cell_64986	0.0	1.0	0.0	Donor_16
cell_64987	0.0	1.0	0.0	Donor_16
cell_64988	0.0	1.0	0.0	Donor_18
cell_64989	0.0	1.0	0.0	Donor_17
cell_64990	0.0	1.0	0.0	Donor_14
cell_64991	0.0	1.0	0.0	Donor_15
cell_64992	0.0	1.0	0.0	Donor_14
cell_64993	0.0	1.0	0.0	Donor_19
cell_64994	0.0	1.0	0.0	Donor_13
cell_64995	0.0	1.0	0.0	Donor_12
cell_64996	0.0	1.0	0.0	Donor_16
cell_64997	0.0	1.0	0.0	Donor_16
cell_64998	0.0	1.0	0.0	Donor_16
cell_64999	0.0	1.0	0.0	Donor_19
cell_65000	0.0	1.0	0.0	Donor_19
cell_65001	0.0	1.0	0.0	Donor_19
cell_65002	0.0	1.0	0.0	Donor_18
cell_65003	0.0	1.0	0.0	Donor_17
cell_65004	0.0	1.0	0.0	Donor_15
cell_65005	0.0	1.0	0.0	Donor_17
cell_65006	0.0	1.0	0.0	Donor_13
cell_65007	0.0	1.0	0.0	Donor_17
cell_65008	0.0	1.0	0.0	Donor_15
cell_65009	0.0	1.0	0.0	Donor_18
cell_65010	0.0	1.0	0.0	Donor_19
cell_65011	0.0	1.0	0.0	Donor_16
cell_65012	0.0	1.0	0.0	Donor_17
cell_65013	0.0	1.0	0.0	Donor_18
cell_65014	0.0	1.0	0.0	Donor_19
cell_65015	0.0	1.0	0.0	Donor_19
cell_65016	0.0	1.0	0.0	Donor_19
cell_65017	0.0	1.0	0.0	Donor_14
cell_65018	0.0	1.0	0.0	Donor_18
cell_65019	0.0	1.0	0.0	Donor_17
cell_65020	0.0	1.0	0.0	Donor_16
cell_65021	0.0	1.0	0.0	Donor_17
cell_65022	0.0	1.0	0.0	Donor_12
cell_65023	0.0	1.0	0.0	Donor_17
cell_65024	0.0	1.0	0.0	Donor_16
cell_65025	0.0	1.0	0.0	Donor_13
cell_65026	0.0	1.0	0.0	Donor_14
cell_65027	0.0	1.0	0.0	Donor_18
cell_65028	0.0	1.0	0.0	Donor_16
cell_65029	0.0	1.0	0.0	Donor_12
cell_65030	0.0	1.0	0.0	Donor_17
cell_65031	0.0	1.0	0.0	Donor_17
cell_65032	0.0	1.0	0.0	Donor_15
cell_65033	0.0	1.0	0.0	Donor_15
cell_65034	0.0	1.0	0.0	Donor_15
cell_65035	0.0	1.0	0.0	Donor_18
cell_65036	0.0	1.0	0.0	Donor_14
cell_65037	0.0	1.0	0.0	Donor_19
cell_65038	0.0	1.0	0.0	Donor_14
cell_65039	0.0	1.0	0.0	Donor_16
cell_65040	0.0	1.0	0.0	Donor_17
cell_65041	0.0	1.0	0.0	Donor_17
cell_65042	0.0	1.0	0.0	Donor_16
cell_65043	0.0	1.0	0.0	Donor_18
cell_65044	0.0	1.0	0.0	Donor_18
cell_65045	0.0	1.0	0.0	Donor_19
cell_65046	0.0	1.0	0.0	Donor_16
cell_65047	0.0	1.0	0.0	Donor_12
cell_65048	0.0	1.0	0.0	Donor_15
cell_65049	0.0	1.0	0.0	Donor_17
cell_65050	0.0	1.0	0.0	Donor_16
cell_65051	0.0	1.0	0.0	Donor_19
cell_65052	0.0	1.0	0.0	Donor_18
cell_65053	0.0	1.0	0.0	Donor_18
cell_65054	0.0	1.0	0.0	Donor_18
cell_65055	0.0	1.0	0.0	Donor_17
cell_65056	0.0	1.0	0.0	Donor_11
cell_65057	0.0	1.0	0.0	Donor_19
cell_65058	0.0	1.0	0.0	Donor_19
cell_65059	0.0	1.0	0.0	Donor_19
cell_65060	0.0	1.0	0.0	Donor_19
cell_65061	0.0	1.0	0.0	Donor_15
cell_65062	0.0	1.0	0.0	Donor_19
cell_65063	0.0	1.0	0.0	Donor_14
cell_65064	0.0	1.0	0.0	Donor_19
cell_65065	0.0	1.0	0.0	Donor_19
cell_65066	0.0	1.0	0.0	Donor_19
cell_65067	0.0	1.0	0.0	Donor_16
cell_65068	0.0	1.0	0.0	Donor_15
cell_65069	0.0	1.0	0.0	Donor_19
cell_65070	0.0	1.0	0.0	Donor_19
cell_65071	0.0	1.0	0.0	Donor_19
cell_65072	0.0	1.0	0.0	Donor_16
cell_65073	0.0	1.0	0.0	Donor_16
cell_65074	0.0	1.0	0.0	Donor_19
cell_65075	0.0	1.0	0.0	Donor_17
cell_65076	0.0	1.0	0.0	Donor_18
cell_65077	0.0	1.0	0.0	Donor_18
cell_65078	0.0	1.0	0.0	Donor_17
cell_65079	0.0	1.0	0.0	Donor_19
cell_65080	0.0	1.0	0.0	Donor_19
cell_65081	0.0	1.0	0.0	Donor_17
cell_65082	0.0	1.0	0.0	Donor_13
cell_65083	0.0	1.0	0.0	Donor_17
cell_65084	0.0	1.0	0.0	Donor_18
cell_65085	0.0	1.0	0.0	Donor_19
cell_65086	0.0	1.0	0.0	Donor_14
cell_65087	0.0	1.0	0.0	Donor_16
cell_65088	0.0	1.0	0.0	Donor_18
cell_65089	0.0	1.0	0.0	Donor_19
cell_65090	0.0	1.0	0.0	Donor_18
cell_65091	0.0	1.0	0.0	Donor_17
cell_65092	0.0	1.0	0.0	Donor_16
cell_65093	0.0	1.0	0.0	Donor_18
cell_65094	0.0	1.0	0.0	Donor_18
cell_65095	0.0	1.0	0.0	Donor_17
cell_65096	0.0	1.0	0.0	Donor_19
cell_65097	0.0	1.0	0.0	Donor_15
cell_65098	0.0	1.0	0.0	Donor_19
cell_65099	0.0	1.0	0.0	Donor_13
cell_65100	0.0	1.0	0.0	Donor_18
cell_65101	0.0	1.0	0.0	Donor_19
cell_65102	0.0	1.0	0.0	Donor_18
cell_65103	0.0	1.0	0.0	Donor_15
cell_65104	0.0	1.0	0.0	Donor_13
cell_65105	0.0	1.0	0.0	Donor_19
cell_65106	0.0	1.0	0.0	Donor_15
cell_65107	0.0	1.0	0.0	Donor_19
cell_65108	0.0	1.0	0.0	Donor_19
cell_65109	0.0	1.0	0.0	Donor_18
cell_65110	0.0	1.0	0.0	Donor_17
cell_65111	0.0	1.0	0.0	Donor_16
cell_65112	0.0	1.0	0.0	Donor_19
cell_65113	0.0	1.0	0.0	Donor_17
cell_65114	0.0	1.0	0.0	Donor_19
cell_65115	0.0	1.0	0.0	Donor_18
cell_65116	0.0	1.0	0.0	Donor_17
cell_65117	0.0	1.0	0.0	Donor_16
cell_65118	0.0	1.0	0.0	Donor_18
cell_65119	0.0	1.0	0.0	Donor_17
cell_65120	0.0	1.0	0.0	Donor_18
cell_65121	0.0	1.0	0.0	Donor_17
cell_65122	0.0	1.0	0.0	Donor_19
cell_65123	0.0	1.0	0.0	Donor_19
cell_65124	0.0	1.0	0.0	Donor_19
cell_65125	0.0	1.0	0.0	Donor_15
cell_65126	0.0	1.0	0.0	Donor_18
cell_65127	0.0	1.0	0.0	Donor_15
cell_65128	0.0	1.0	0.0	Donor_16
cell_65129	0.0	1.0	0.0	Donor_19
cell_65130	0.0	1.0	0.0	Donor_19
cell_65131	0.0	1.0	0.0	Donor_18
cell_65132	0.0	1.0	0.0	Donor_17
cell_65133	0.0	1.0	0.0	Donor_19
cell_65134	0.0	1.0	0.0	Donor_16
cell_65135	0.0	1.0	0.0	Donor_19
cell_65136	0.0	1.0	0.0	Donor_16
cell_65137	0.0	1.0	0.0	Donor_17
cell_65138	0.0	1.0	0.0	Donor_18
cell_65139	0.0	1.0	0.0	Donor_17
cell_65140	0.0	1.0	0.0	Donor_17
cell_65141	0.0	1.0	0.0	Donor_16
cell_65142	0.0	1.0	0.0	Donor_18
cell_65143	0.0	1.0	0.0	Donor_17
cell_65144	0.0	1.0	0.0	Donor_19
cell_65145	0.0	1.0	0.0	Donor_15
cell_65146	0.0	1.0	0.0	Donor_19
cell_65147	0.0	1.0	0.0	Donor_17
cell_65148	0.0	1.0	0.0	Donor_15
cell_65149	0.0	1.0	0.0	Donor_19
cell_65150	0.0	1.0	0.0	Donor_19
cell_65151	0.0	1.0	0.0	Donor_19
cell_65152	0.0	1.0	0.0	Donor_14
cell_65153	0.0	1.0	0.0	Donor_16
cell_65154	0.0	1.0	0.0	Donor_15
cell_65155	0.0	1.0	0.0	Donor_19
cell_65156	0.0	1.0	0.0	Donor_15
cell_65157	0.0	1.0	0.0	Donor_18
cell_65158	0.0	1.0	0.0	Donor_17
cell_65159	0.0	1.0	0.0	Donor_17
cell_65160	0.0	1.0	0.0	Donor_15
cell_65161	0.0	1.0	0.0	Donor_19
cell_65162	0.0	1.0	0.0	Donor_17
cell_65163	0.0	1.0	0.0	Donor_18
cell_65164	0.0	1.0	0.0	Donor_17
cell_65165	0.0	1.0	0.0	Donor_18
cell_65166	0.0	1.0	0.0	Donor_18
cell_65167	0.0	1.0	0.0	Donor_19
cell_65168	0.0	1.0	0.0	Donor_18
cell_65169	0.0	1.0	0.0	Donor_17
cell_65170	0.0	1.0	0.0	Donor_14
cell_65171	0.0	1.0	0.0	Donor_19
cell_65172	0.0	1.0	0.0	Donor_15
cell_65173	0.0	1.0	0.0	Donor_19
cell_65174	0.0	1.0	0.0	Donor_19
cell_65175	0.0	1.0	0.0	Donor_19
cell_65176	0.0	1.0	0.0	Donor_19
cell_65177	0.0	1.0	0.0	Donor_17
cell_65178	0.0	1.0	0.0	Donor_19
cell_65179	0.0	1.0	0.0	Donor_18
cell_65180	0.0	1.0	0.0	Donor_18
cell_65181	0.0	1.0	0.0	Donor_19
cell_65182	0.0	1.0	0.0	Donor_17
cell_65183	0.0	1.0	0.0	Donor_19
cell_65184	0.0	1.0	0.0	Donor_15
cell_65185	0.0	1.0	0.0	Donor_19
cell_65186	0.0	1.0	0.0	Donor_17
cell_65187	0.0	1.0	0.0	Donor_17
cell_65188	0.0	1.0	0.0	Donor_17
cell_65189	0.0	1.0	0.0	Donor_13
cell_65190	0.0	1.0	0.0	Donor_17
cell_65191	0.0	1.0	0.0	Donor_18
cell_65192	0.0	1.0	0.0	Donor_17
cell_65193	0.0	1.0	0.0	Donor_19
cell_65194	0.0	1.0	0.0	Donor_19
cell_65195	0.0	1.0	0.0	Donor_18
cell_65196	0.0	1.0	0.0	Donor_14
cell_65197	0.0	1.0	0.0	Donor_19
cell_65198	0.0	1.0	0.0	Donor_19
cell_65199	0.0	1.0	0.0	Donor_13
cell_65200	0.0	1.0	0.0	Donor_17
cell_65201	0.0	1.0	0.0	Donor_19
cell_65202	0.0	1.0	0.0	Donor_17
cell_65203	0.0	1.0	0.0	Donor_14
cell_65204	0.0	1.0	0.0	Donor_19
cell_65205	0.0	1.0	0.0	Donor_17
cell_65206	0.0	1.0	0.0	Donor_17
cell_65207	0.0	1.0	0.0	Donor_18
cell_65208	0.0	1.0	0.0	Donor_17
cell_65209	0.0	1.0	0.0	Donor_19
cell_65210	0.0	1.0	0.0	Donor_19
cell_65211	0.0	1.0	0.0	Donor_17
cell_65212	0.0	1.0	0.0	Donor_17
cell_65213	0.0	1.0	0.0	Donor_17
cell_65214	0.0	1.0	0.0	Donor_18
cell_65215	0.0	1.0	0.0	Donor_19
cell_65216	0.0	1.0	0.0	Donor_18
cell_65217	0.0	1.0	0.0	Donor_18
cell_65218	0.0	1.0	0.0	Donor_16
cell_65219	0.0	1.0	0.0	Donor_18
cell_65220	0.0	1.0	0.0	Donor_14
cell_65221	0.0	1.0	0.0	Donor_17
cell_65222	0.0	1.0	0.0	Donor_17
cell_65223	0.0	1.0	0.0	Donor_19
cell_65224	0.0	1.0	0.0	Donor_16
cell_65225	0.0	1.0	0.0	Donor_19
cell_65226	0.0	1.0	0.0	Donor_18
cell_65227	0.0	1.0	0.0	Donor_18
cell_65228	0.0	1.0	0.0	Donor_15
cell_65229	0.0	1.0	0.0	Donor_18
cell_65230	0.0	1.0	0.0	Donor_18
cell_65231	0.0	1.0	0.0	Donor_19
cell_65232	0.0	1.0	0.0	Donor_14
cell_65233	0.0	1.0	0.0	Donor_14
cell_65234	0.0	1.0	0.0	Donor_19
cell_65235	0.0	1.0	0.0	Donor_19
cell_65236	0.0	1.0	0.0	Donor_14
cell_65237	0.0	1.0	0.0	Donor_19
cell_65238	0.0	1.0	0.0	Donor_19
cell_65239	0.0	1.0	0.0	Donor_17
cell_65240	0.0	1.0	0.0	Donor_17
cell_65241	0.0	1.0	0.0	Donor_18
cell_65242	0.0	1.0	0.0	Donor_18
cell_65243	0.0	1.0	0.0	Donor_19
cell_65244	0.0	1.0	0.0	Donor_18
cell_65245	0.0	1.0	0.0	Donor_19
cell_65246	0.0	1.0	0.0	Donor_17
cell_65247	0.0	1.0	0.0	Donor_17
cell_65248	0.0	1.0	0.0	Donor_15
cell_65249	0.0	1.0	0.0	Donor_14
cell_65250	0.0	1.0	0.0	Donor_14
cell_65251	0.0	1.0	0.0	Donor_15
cell_65252	0.0	1.0	0.0	Donor_19
cell_65253	0.0	1.0	0.0	Donor_15
cell_65254	0.0	1.0	0.0	Donor_18
cell_65255	0.0	1.0	0.0	Donor_19
cell_65256	0.0	1.0	0.0	Donor_16
cell_65257	0.0	1.0	0.0	Donor_14
cell_65258	0.0	1.0	0.0	Donor_17
cell_65259	0.0	1.0	0.0	Donor_16
cell_65260	0.0	1.0	0.0	Donor_12
cell_65261	0.0	1.0	0.0	Donor_17
cell_65262	0.0	1.0	0.0	Donor_15
cell_65263	0.0	1.0	0.0	Donor_19
cell_65264	0.0	1.0	0.0	Donor_18
cell_65265	0.0	1.0	0.0	Donor_18
cell_65266	0.0	1.0	0.0	Donor_19
cell_65267	0.0	1.0	0.0	Donor_19
cell_65268	0.0	1.0	0.0	Donor_19
cell_65269	0.0	1.0	0.0	Donor_18
cell_65270	0.0	1.0	0.0	Donor_15
cell_65271	0.0	1.0	0.0	Donor_17
cell_65272	0.0	1.0	0.0	Donor_18
cell_65273	0.0	1.0	0.0	Donor_12
cell_65274	0.0	1.0	0.0	Donor_18
cell_65275	0.0	1.0	0.0	Donor_14
cell_65276	0.0	1.0	0.0	Donor_16
cell_65277	0.0	1.0	0.0	Donor_14
cell_65278	0.0	1.0	0.0	Donor_15
cell_65279	0.0	1.0	0.0	Donor_19
cell_65280	0.0	1.0	0.0	Donor_19
cell_65281	0.0	1.0	0.0	Donor_17
cell_65282	0.0	1.0	0.0	Donor_17
cell_65283	0.0	1.0	0.0	Donor_19
cell_65284	0.0	1.0	0.0	Donor_19
cell_65285	0.0	1.0	0.0	Donor_18
cell_65286	0.0	1.0	0.0	Donor_19
cell_65287	0.0	1.0	0.0	Donor_15
cell_65288	0.0	1.0	0.0	Donor_17
cell_65289	0.0	1.0	0.0	Donor_18
cell_65290	0.0	1.0	0.0	Donor_17
cell_65291	0.0	1.0	0.0	Donor_16
cell_65292	0.0	1.0	0.0	Donor_18
cell_65293	0.0	1.0	0.0	Donor_18
cell_65294	0.0	1.0	0.0	Donor_17
cell_65295	0.0	1.0	0.0	Donor_18
cell_65296	0.0	1.0	0.0	Donor_18
cell_65297	0.0	1.0	0.0	Donor_18
cell_65298	0.0	1.0	0.0	Donor_19
cell_65299	0.0	1.0	0.0	Donor_19
cell_65300	0.0	1.0	0.0	Donor_17
cell_65301	0.0	1.0	0.0	Donor_16
cell_65302	0.0	1.0	0.0	Donor_15
cell_65303	0.0	1.0	0.0	Donor_17
cell_65304	0.0	1.0	0.0	Donor_17
cell_65305	0.0	1.0	0.0	Donor_18
cell_65306	0.0	1.0	0.0	Donor_18
cell_65307	0.0	1.0	0.0	Donor_19
cell_65308	0.0	1.0	0.0	Donor_18
cell_65309	0.0	1.0	0.0	Donor_16
cell_65310	0.0	1.0	0.0	Donor_19
cell_65311	0.0	1.0	0.0	Donor_15
cell_65312	0.0	1.0	0.0	Donor_15
cell_65313	0.0	1.0	0.0	Donor_18
cell_65314	0.0	1.0	0.0	Donor_19
cell_65315	0.0	1.0	0.0	Donor_18
cell_65316	0.0	1.0	0.0	Donor_14
cell_65317	0.0	1.0	0.0	Donor_14
cell_65318	0.0	1.0	0.0	Donor_19
cell_65319	0.0	1.0	0.0	Donor_19
cell_65320	0.0	1.0	0.0	Donor_16
cell_65321	0.0	1.0	0.0	Donor_19
cell_65322	0.0	1.0	0.0	Donor_17
cell_65323	0.0	1.0	0.0	Donor_16
cell_65324	0.0	1.0	0.0	Donor_17
cell_65325	0.0	1.0	0.0	Donor_13
cell_65326	0.0	1.0	0.0	Donor_15
cell_65327	0.0	1.0	0.0	Donor_16
cell_65328	0.0	1.0	0.0	Donor_15
cell_65329	0.0	1.0	0.0	Donor_19
cell_65330	0.0	1.0	0.0	Donor_19
cell_65331	0.0	1.0	0.0	Donor_18
cell_65332	0.0	1.0	0.0	Donor_18
cell_65333	0.0	1.0	0.0	Donor_19
cell_65334	0.0	1.0	0.0	Donor_14
cell_65335	0.0	1.0	0.0	Donor_14
cell_65336	0.0	1.0	0.0	Donor_18
cell_65337	0.0	1.0	0.0	Donor_16
cell_65338	0.0	1.0	0.0	Donor_17
cell_65339	0.0	1.0	0.0	Donor_18
cell_65340	0.0	1.0	0.0	Donor_17
cell_65341	0.0	1.0	0.0	Donor_17
cell_65342	0.0	1.0	0.0	Donor_19
cell_65343	0.0	1.0	0.0	Donor_16
cell_65344	0.0	1.0	0.0	Donor_15
cell_65345	0.0	1.0	0.0	Donor_18
cell_65346	0.0	1.0	0.0	Donor_17
